Smp_000030	WBGene00004458	42.9146	43.527
Smp_000100	WBGene00022048	28.5059	33.0235
Smp_000110	WBGene00010732	19.6332	32.3266
Smp_000130	WBGene00016704	19.4954	18.0276
Smp_000300	WBGene00001118	29.6565	32.4657
Smp_000310	WBGene00006520	35.8871	36.1789
Smp_000470	WBGene00011298	36.3946	34.8534
Smp_000480	WBGene00001226	34.5224	33.4076
Smp_000510	WBGene00016583	55.2486	54.7945
Smp_000600	WBGene00021074	39.0119	48.4144
Smp_000630	WBGene00009436	40.6863	41.7085
Smp_000650	WBGene00021369	48.3425	41.7661
Smp_000660	WBGene00015814	56.3636	58.7678
Smp_000670	WBGene00000565	16.8372	21.9128
Smp_000680	WBGene00020422	46.7949	48.505
Smp_000710	WBGene00011216	51.4493	50
Smp_000720	WBGene00001994	20.0159	29.7872
Smp_000740	WBGene00004466	34.5238	41.9075
Smp_000830	WBGene00000440	8.43507	32.0675
Smp_000880	WBGene00022336	53.719	56.0345
Smp_000950	WBGene00003112	30.0178	46.4286
Smp_000990	WBGene00018703	21.25	24.0566
Smp_001040	WBGene00006840	38.3654	48.9571
Smp_001170	WBGene00001209	23.6398	23.4201
Smp_001180	WBGene00007761	16.1446	26.2951
Smp_001390	WBGene00001580	27.2446	30.8501
Smp_001410	WBGene00006448	45.5782	47.6868
Smp_001420	WBGene00015410	29.8246	30.9091
Smp_001590	WBGene00011123	24.6862	21.8519
Smp_001830	WBGene00004436	44.586	44.0252
Smp_001940	WBGene00020199	30.3922	29.9035
Smp_001960	WBGene00017997	14.9051	14.5889
Smp_002010	WBGene00012652	42.9185	43.29
Smp_002100	WBGene00009191	29.1139	28.3951
Smp_002160	WBGene00013676	23.3038	32.377
Smp_002180	WBGene00002045	52.9032	50.9317
Smp_002280	WBGene00002219	29.1355	36.5462
Smp_002510	WBGene00015413	63.1579	64.7727
Smp_002550	WBGene00004387	44.0559	44.3662
Smp_002600	WBGene00003956	28.972	27.4336
Smp_002820	WBGene00020827	13.7482	16.5505
Smp_002870	WBGene00008687	14.8256	14.3258
Smp_002880	WBGene00010419	77.5137	78.8104
Smp_003130	WBGene00008238	29.1304	14.8889
Smp_003140	WBGene00013354	40.4706	35.9833
Smp_003230	WBGene00001335	27.0161	18.306
Smp_003270	WBGene00016866	17.5	24.3056
Smp_003340	WBGene00019209	21.2148	25.4757
Smp_003630	WBGene00011758	48.4556	50.2
Smp_003660	WBGene00001840	70.4225	70.5882
Smp_003930	WBGene00001129	36.5455	35.0174
Smp_003940	WBGene00010721	34.4214	37.0607
Smp_003990	WBGene00006601	55.7312	57.085
Smp_004060	WBGene00001511	22.4	22.0907
Smp_004080	WBGene00015186	57.6433	59.1503
Smp_004170	WBGene00016446	26.8382	27.5472
Smp_004260	WBGene00018609	27.2727	12.848
Smp_004350	WBGene00006713	56.4103	57.5163
Smp_004360	WBGene00022268	35.1598	34.5291
Smp_004470	WBGene00011110	54.3379	52.6549
Smp_004480	WBGene00004896	25.0836	27.4223
Smp_004550	WBGene00016393	29.0541	25.1462
Smp_004640	WBGene00019275	26.9388	36.0656
Smp_004680	WBGene00010232	18.9448	19.2683
Smp_004780	WBGene00001431	29.0698	29.0023
Smp_004820	WBGene00016395	35.7895	32.381
Smp_004910	WBGene00004276	64.8889	69.5238
Smp_004940	WBGene00004449	51.2	52.0325
Smp_005000	WBGene00022453	35.5731	38.1356
Smp_005010	WBGene00020820	31.2102	29.9389
Smp_005020	WBGene00004829	28.3626	33.3333
Smp_005180	WBGene00010405	49.1296	47.7444
Smp_005290	WBGene00000869	43.2432	44.9123
Smp_005330	WBGene00013678	24.6154	27.4809
Smp_005390	WBGene00020831	45.4685	46.25
Smp_005500	WBGene00001630	39.6024	41.3738
Smp_005640	WBGene00001596	32.9268	12.1294
Smp_005790	WBGene00001196	76.7705	76.338
Smp_006000	WBGene00001232	36.0856	36.0856
Smp_006190	WBGene00003582	19.3548	9.92366
Smp_006340	WBGene00022776	17.5824	18.3908
Smp_006550	WBGene00017062	39.8148	24.9275
Smp_006710	WBGene00011201	46.5385	40.604
Smp_006720	WBGene00004898	31.6832	28.0702
Smp_006780	WBGene00018238	34.9515	29.3878
Smp_006830	WBGene00020779	22.2727	14.121
Smp_006850	WBGene00017830	46.1538	48.6486
Smp_006930	WBGene00000270	18.4915	23.6025
Smp_007000	WBGene00011275	34.9057	36.8159
Smp_007180	WBGene00006442	9.07591	16.2963
Smp_007190	WBGene00000937	28.7338	35.4
Smp_007270	WBGene00020530	37.037	13.8889
Smp_007300	WBGene00007630	40.625	33.7662
Smp_007500	WBGene00021644	49.6429	49.6429
Smp_007510	WBGene00007135	29.3907	33.515
Smp_007540	WBGene00012966	21.0117	25.9615
Smp_007630	WBGene00003904	43.0493	46.8293
Smp_007650	WBGene00011050	35.5327	40.0136
Smp_007660	WBGene00012000	29.3255	32.4675
Smp_007670	WBGene00021304	12.2409	14.8681
Smp_007690	WBGene00000296	33.5484	29.771
Smp_007900	WBGene00004435	80	80
Smp_007960	WBGene00016294	9.54774	10.4396
Smp_007970	WBGene00021063	23.913	30.4348
